Origem - Cidade,Destino - Cidade,Latitude_Origem,Longitude_Origem,Latitude_Destino,Longitude_Destino,Distância (GCD)
Santa Cruz Cabrália,"Belo Horizonte, Minas Gerais",-16.282081,-39.022765,-19.922732,-43.945095,659.090774
Parnamirim,"Cuiabá, Mato Grosso",-8.091568,-39.578206,-15.598669,-56.09913,1980.693799
Sinop,Parnamirim,-11.860852,-55.509488,-8.091568,-39.578206,1793.829333
Mascate,Viena,23.612363,58.593813,48.208354,16.372504,4596.43736
Mariana,"Belo Horizonte, Minas Gerais",-20.37699,-43.414402,-19.922732,-43.945095,74.96906
Brumadinho,Mariana,-20.151463,-44.201048,-20.37699,-43.414402,85.80336
Ponta Delgada - Flores - Açores,"Brasília, Distrito Federal",39.513381,-31.209357,-15.793987,-47.8828,6388.70237
"Brasília, Distrito Federal",Ponta Delgada - Flores - Açores,-15.793987,-47.8828,39.513381,-31.209357,6388.70237
Parnamirim,Petrolina,-8.091568,-39.578206,-9.389091,-40.503061,176.486154
Petrolina,Parnamirim,-9.389091,-40.503061,-8.091568,-39.578206,176.486154
Arealva,"Rio de Janeiro, Rio de Janeiro",-22.028267,-48.911674,-22.911014,-43.209373,594.051414
"Rio de Janeiro, Rio de Janeiro",Arealva,-22.911014,-43.209373,-22.028267,-48.911674,594.051414
Itaituba,Sinop,-4.267087,-55.993061,-11.860852,-55.509488,846.062268
"Belém, Pará",Rurópolis,-1.45056,-48.468245,-4.10067,-54.909582,773.656782
Rurópolis,Itaituba,-4.10067,-54.909582,-4.267087,-55.993061,121.572788
Alta Floresta,Várzea Grande,-9.867159,-56.08713,-15.646249,-56.132654,642.624492
Jacarezinho,"São Paulo, São Paulo",-23.159584,-49.974309,-23.550651,-46.633382,343.808289
Jundiaí,"Curitiba, Paraná",-23.185695,-46.897758,-25.494438,-49.284271,352.631826
Tefé,São Gabriel da Cachoeira,-3.368602,-64.719803,-0.119461,-67.08451,446.750079
Nova Delhi,Bruxelas,28.613895,77.209006,50.846557,4.351697,6412.970981
"Rio de Janeiro, Rio de Janeiro",Praia Grande,-22.911014,-43.209373,-24.008859,-46.412456,348.772478
Praia Grande,"Rio de Janeiro, Rio de Janeiro",-24.008859,-46.412456,-22.911014,-43.209373,348.772478
Joinville,Navegantes,-26.304978,-48.849098,-26.894775,-48.655017,68.36244
Mococa,"Goiânia, Goiás",-21.465203,-47.002801,-16.680882,-49.253269,582.155058
"São Paulo, São Paulo",Mococa,-23.550651,-46.633382,-21.465203,-47.002801,234.975276
Criciúma,Joinville,-28.672751,-49.373323,-26.304978,-48.849098,268.313093
Três Corações,"Rio de Janeiro, Rio de Janeiro",-21.692568,-45.251501,-22.911014,-43.209373,249.98055
Itajubá,"Brasília, Distrito Federal",-22.42296,-45.460206,-15.793987,-47.8828,779.755317
Sinop,Jacareacanga,-11.860852,-55.509488,-6.215088,-57.754783,674.425404
Jacareacanga,"Porto Velho, Rondônia",-6.215088,-57.754783,-8.749452,-63.873544,731.020789
Jacareacanga,"Cuiabá, Mato Grosso",-6.215088,-57.754783,-15.598669,-56.09913,1058.912356
Jacareacanga,Sinop,-6.215088,-57.754783,-11.860852,-55.509488,674.425404
"Porto Alegre, Rio Grande do Sul",Juazeiro,-30.0325,-51.230377,-9.416646,-40.503581,2548.777661
Sanremo,"Brasília, Distrito Federal",43.819825,7.774883,-15.793987,-47.8828,8703.787472
"Brasília, Distrito Federal",Sanremo,-15.793987,-47.8828,43.819825,7.774883,8703.787472
Altamira,Pacajá,-3.204453,-52.210361,-3.837706,-50.639016,188.073793
Roatán,"Brasília, Distrito Federal",16.349021,-86.497751,-15.793987,-47.8828,5542.641054
Tegucigalpa,Roatán,14.105743,-87.204005,16.349021,-86.497751,260.69478
Túnis,"Rio de Janeiro, Rio de Janeiro",33.843941,9.400138,-22.911014,-43.209373,8412.526861
Magé,"Rio de Janeiro, Rio de Janeiro",-22.663636,-43.031854,-22.911014,-43.209373,32.982202
Bruxelas,Viena,50.846557,4.351697,48.208354,16.372504,914.606913
Chapecó,Caldas Novas,-27.100919,-52.615641,-17.744516,-48.624976,1118.070864
Poconé,Miranda,-16.266471,-56.626539,-20.235953,-56.375043,442.184116
Helsinki,Linköping,60.16989,24.938472,58.409814,15.624525,563.367505
Linköping,Helsinki,58.409814,15.624525,60.16989,24.938472,563.367505
Caldas Novas,Ribeirão Preto,-17.744516,-48.624976,-21.170392,-47.810275,390.395172
Madri,Santo Domingo de Guzmán,40.416775,-3.70379,18.471386,-69.891844,6694.013805
"Curitiba, Paraná",Cabo Frio,-25.494438,-49.284271,-22.889918,-42.02896,790.666269
Breves,Santarém,-1.68074,-50.479474,-6.484033,-38.476707,1434.026359
Confins,Blumenau,-19.628655,-43.993519,-26.915982,-49.071331,961.796878
Blumenau,Confins,-26.915982,-49.071331,-19.628655,-43.993519,961.796878
Nova York,Oslo,40.712728,-74.006015,59.91333,10.73897,5914.260255
Novo Progresso,"Belém, Pará",-7.143869,-55.37901,-1.45056,-48.468245,993.713294
Lábrea,Pauíni,-7.264528,-64.795228,-7.712221,-66.999844,248.096147
Pauíni,Lábrea,-7.712221,-66.999844,-7.264528,-64.795228,248.096147
Marabá,Tocantínia,-5.38115,-49.133055,-9.56362,-48.374486,472.525856
Itacajá,"Palmas, Tocantins",-8.393352,-47.772992,-10.183785,-48.333642,208.375991
Tocantínia,Itacajá,-9.56362,-48.374486,-8.393352,-47.772992,145.936602
Conacri,San Francisco - Califórnia,9.51706,-13.699843,37.779259,-122.419329,10959.577145
Guarulhos,Punta Arenas,-23.454237,-46.533745,-53.162569,-70.907822,3887.541832
Punta Arenas,Guarulhos,-53.162569,-70.907822,-23.454237,-46.533745,3887.541832
Taubaté,Montevidéu,-23.010894,-45.55965,-34.905892,-56.19131,1676.682752
Marechal Deodoro,"Maceió, Alagoas",-9.71015,-35.897028,-9.647684,-35.733926,19.179815
Roma,Bari,41.896707,12.482202,41.125784,16.862029,374.581421
Bari,Roma,41.125784,16.862029,41.896707,12.482202,374.581421
Canoas,São Gabriel,-29.913238,-51.186134,-11.227403,-41.879745,2289.900728
São Gabriel,Canoas,-11.227403,-41.879745,-29.913238,-51.186134,2289.900728
Capanema,"Belém, Pará",-1.205669,-47.178148,-1.45056,-48.468245,145.975993
Joca Claudino,"João Pessoa, Paraíba",-6.483215,-38.478874,-7.121598,-34.882028,403.426715
"Recife, Pernambuco",Joca Claudino,-8.058493,-34.884819,-6.483215,-38.478874,433.38819
Itapiranga,"Manaus, Amazonas",-2.741193,-58.029687,-3.200177,-59.498929,170.948489
Niterói,Montevidéu,-22.883696,-43.103739,-34.905892,-56.19131,1843.177393
Montevidéu,Niterói,-34.905892,-56.19131,-22.883696,-43.103739,1843.177393
"Porto Alegre, Rio Grande do Sul",Medellín,-30.0325,-51.230377,6.269732,-75.60256,4801.32426
Fernando de Noronha,Chapecó,-3.84,-32.411,-27.100919,-52.615641,3360.803818
Ahmedabad,Hyderabad,23.021537,72.580057,17.360589,78.474061,879.838674
"Rio de Janeiro, Rio de Janeiro",Gaúcha do Norte,-22.911014,-43.209373,-13.235896,-53.088965,1498.129852
Juazeiro do Norte,São José do Belmonte,-7.219288,-39.316244,-7.865412,-38.761297,94.360706
São José do Belmonte,Juazeiro do Norte,-7.865412,-38.761297,-7.219288,-39.316244,94.360706
Santa Terezinha,São Félix do Xingu,-7.37738,-37.479057,-6.64294,-51.990783,1603.572845
Sinop,Santa Terezinha,-11.860852,-55.509488,-7.37738,-37.479057,2037.847543
Ipirá,"Salvador, Bahia",-12.156502,-39.736269,-12.98225,-38.481277,164.261675
Jacobina,Ipirá,-11.181656,-40.512025,-12.156502,-39.736269,137.427572
Vitória da Conquista,Irecê,-14.861923,-40.844498,-11.303755,-41.853804,410.468938
Irecê,Jacobina,-11.303755,-41.853804,-11.181656,-40.512025,146.964158
São Félix do Araguaia,"Brasília, Distrito Federal",-11.620885,-50.678177,-15.793987,-47.8828,553.592255
Santa Terezinha,Lagoa da Confusão,-7.37738,-37.479057,-10.787562,-49.621292,1385.839377
"Belém, Pará",Novo Progresso,-1.45056,-48.468245,-7.143869,-55.37901,993.713294
Trieste,Viena,45.649648,13.777278,48.208354,16.372504,346.053641
Paragominas,"Brasília, Distrito Federal",-3.002504,-47.353063,-15.793987,-47.8828,1423.529311
"Palmas, Tocantins",Paragominas,-10.183785,-48.333642,-3.002504,-47.353063,805.824666
Botucatu,Campinas,-22.88417,-48.444115,-22.905822,-47.06635,141.151279
Campinas,Luanda,-22.905822,-47.06635,-8.82727,13.243951,6593.661115
Boston,Fort Lauderdale,42.355433,-71.060511,26.122308,-80.143379,1985.859882
Fort Lauderdale,La Paz,26.122308,-80.143379,-30.738833,-59.636322,6688.119424
"Salvador, Bahia",Estocolmo,-12.98225,-38.481277,59.325117,18.071094,9492.282849
Santo Amaro do Maranhão,"Brasília, Distrito Federal",-2.50086,-43.253368,-15.793987,-47.8828,1562.657893
Milão,Vancouver,45.464194,9.189635,49.260872,-123.113952,8515.745743
Quixabá,"Recife, Pernambuco",-7.030865,-37.148377,-8.058493,-34.884819,274.433757
"Recife, Pernambuco",Quixabá,-8.058493,-34.884819,-7.030865,-37.148377,274.433757
Vitória da Conquista,Xique-Xique,-14.861923,-40.844498,-10.823394,-42.724892,493.150144
Rondonópolis,Várzea Grande,-16.46769,-54.637603,-15.646249,-56.132654,184.023085
Sinop,São Félix do Xingu,-11.860852,-55.509488,-6.64294,-51.990783,696.889388
Tefé,Sinop,-3.368602,-64.719803,-11.860852,-55.509488,1385.680686
Cruzeiro do Sul,Lábrea,-22.962903,-52.162643,-7.264528,-64.795228,2207.138036
Assunção,Nova York,-7.07501,-36.731368,40.712728,-74.006015,6536.732966
Brazzaville,Paris,-4.269441,15.271226,48.857548,2.351376,6038.730869
Jaraguá do Sul,"Brasília, Distrito Federal",-26.485563,-49.071675,-15.793987,-47.8828,1195.199157
"Florianópolis, Santa Catarina",Jaraguá do Sul,-27.5973,-48.54961,-26.485563,-49.071675,133.99632
"Macapá, Amapá",Cruzeiro do Sul,0.040153,-51.056959,-22.962903,-52.162643,2560.616746
"Belém, Pará",Almeirim,-1.45056,-48.468245,-1.521347,-52.581974,457.339617
Kiev,Buenos Aires,50.450034,30.524136,-7.721758,-35.32728,9019.054986
Sinop,Porto Esperidião,-11.860852,-55.509488,-15.857455,-58.462374,546.871304
"Brasília, Distrito Federal",São Félix do Araguaia,-15.793987,-47.8828,-11.620885,-50.678177,553.592255
New Jersey,Zagreb,40.075738,-74.404162,45.813097,15.97728,6975.870308
Lilongue,Tóquio,-13.987511,33.768144,35.676422,139.650027,12331.068915
Parauapebas/Carajás,"Maceió, Alagoas",-6.070533,-50.067941,-9.647684,-35.733926,1627.892544
Cleveland - Ohio,Londres,41.499657,-81.693677,51.507446,-0.127765,6010.74951
Dili,Kuala Lumpur,-8.553681,125.578409,3.152659,101.70222,2949.973365
Kuala Lumpur,Houston,3.152659,101.70222,29.758938,-95.367697,15929.427699
Harare,"Porto Alegre, Rio Grande do Sul",-17.856704,31.060158,-30.0325,-51.230377,8305.33245
Cidade do México,Las Vegas,19.320772,-99.151468,36.171563,-115.139101,2439.23922
Las Vegas,Lexington - Kentucky,36.171563,-115.139101,38.046407,-84.497039,2712.94019
Lexington - Kentucky,Las Vegas,38.046407,-84.497039,36.171563,-115.139101,2712.94019
Washington,Colúmbia - Carolina do Sul,38.907192,-77.036871,34.000754,-81.035231,652.153819
São Félix do Xingu,Parauapebas,-6.64294,-51.990783,-6.068215,-49.904121,239.290461
Maracaçumé,"Belém, Pará",-2.04956,-45.959096,-1.45056,-48.468245,286.716951
Imperatriz,Maracaçumé,-5.518873,-47.478099,-2.04956,-45.959096,420.968484
Joinville,Porto Seguro,-26.304978,-48.849098,-16.44394,-39.06458,1491.560565
Cáceres,"Manaus, Amazonas",-16.076846,-57.682243,-3.200177,-59.498929,1445.54147
Sinop,Cáceres,-11.860852,-55.509488,-16.076846,-57.682243,524.12771
Ji-Paraná,Navegantes,-10.87815,-61.932608,-26.894775,-48.655017,2259.437912
"Natal, Rio Grande do Norte",Cochabamba,-5.805398,-35.20809,-17.401246,-66.167568,3602.587925
Redenção,"Fortaleza, Ceará",-8.025707,-50.032077,-3.730451,-38.521799,1359.483122
Feira de Santana,Cachoeira,-12.266875,-38.966615,-12.599891,-38.959018,37.038854
Caucaia,Redenção,-3.728362,-38.662245,-8.025707,-50.032077,1345.038448
Santa Maria,Montes Claros,-5.838433,-35.691702,-16.728638,-43.858173,1502.218231
Foz do Iguaçu,Praga,-25.54321,-54.583145,50.087465,14.421254,10795.187125
Santarém,Jijoca de Jericoacoara,-6.484033,-38.476707,-2.793701,-40.513068,468.29756
"Brasília, Distrito Federal",Caxias,-15.793987,-47.8828,-4.865454,-43.362095,1311.657948
Marabá,São Félix do Araguaia,-5.38115,-49.133055,-11.620885,-50.678177,714.309989
São Félix do Araguaia,Bauru,-11.620885,-50.678177,-22.325038,-49.087554,1202.164414
Santarém,Almeirim - Monte Dourado,-6.484033,-38.476707,0.774978,-53.617834,1864.187118
Almeirim - Monte Dourado,Santarém,0.774978,-53.617834,-6.484033,-38.476707,1864.187118
Gaúcha do Norte,Bauru,-13.235896,-53.088965,-22.325038,-49.087554,1095.652619
Londrina,Porto Seguro,-23.304442,-51.169528,-16.44394,-39.06458,1476.80097
Genebra,Montreal,46.201756,6.146601,45.503182,-73.569806,5896.346838
Londres,Moscou,51.507446,-0.127765,55.625578,37.606392,2501.160726
Vilhena,Imperatriz,-12.7506,-60.149298,-5.518873,-47.478099,1605.872399
Paris,Kingston,48.857548,2.351376,17.971215,-76.792813,7727.949305
Cantão,Argel,23.130196,113.259294,36.772933,3.058844,10129.871449
Genebra,Belgrado,46.201756,6.146601,44.817813,20.456897,1124.10844
Porto,"Santiago, Chile",-3.891715,-42.711528,-33.437776,-70.65045,4379.182626
Blumenau,Joinville,-26.915982,-49.071331,-26.304978,-48.849098,71.442606
Lomé,Conacri,6.130419,1.215829,9.51706,-13.699843,1685.378332
Feira de Santana,Coração de Maria,-12.266875,-38.966615,-12.249261,-38.747707,23.866996
Sinop,Parauapebas/Carajás,-11.860852,-55.509488,-6.070533,-50.067941,878.31401
Cruz Alta,Madri,-28.645471,-53.605294,40.416775,-3.70379,9244.018374
"Belo Horizonte, Minas Gerais",Parauapebas,-19.922732,-43.945095,-6.068215,-49.904121,1669.663361
Santarém,Breves,-6.484033,-38.476707,-1.68074,-50.479474,1434.026359
Teerã,Guarulhos,35.689252,51.3896,-23.454237,-46.533745,12183.284128
Corning - Nova Iorque,Miami,42.143526,-77.054341,25.774173,-80.19362,1842.704281
Amsterdam,Teerã,52.37308,4.892453,35.689252,51.3896,4063.616547
"João Pessoa, Paraíba",Montevidéu,-7.121598,-34.882028,-34.905892,-56.19131,3780.217884
Washington,Cidade do Cabo,38.907192,-77.036871,-33.92883,18.41722,12712.482814
Viena,Maputo,48.208354,16.372504,-25.966213,32.56745,8404.743521
Estocolmo,Jacarta,59.325117,18.071094,-6.175405,106.827168,10527.418663
Cingapura,Los Angeles,-23.50948,-46.617969,34.053691,-118.242766,9904.791174
"Brasília, Distrito Federal",Sobral,-15.793987,-47.8828,-3.689528,-40.348535,1578.15345
Bruxelas,Abidjã,50.846557,4.351697,5.320357,-4.016107,5121.765874
Istambul,Bruxelas,41.006381,28.975872,50.846557,4.351697,2181.314919
São João da Barra,"Rio de Janeiro, Rio de Janeiro",-21.638495,-41.044936,-22.911014,-43.209373,263.854888
Sundsvall,Estocolmo,62.390755,17.307102,59.325117,18.071094,343.378164
Gotemburgo,Sundsvall,57.707233,11.967017,62.390755,17.307102,598.801106
Lima,Moscou,-23.92396,-56.519794,55.625578,37.606392,12434.832234
"Belém, Pará",Lagoa da Confusão,-1.45056,-48.468245,-10.787562,-49.621292,1046.006888
"Belém, Pará",Resende,-1.45056,-48.468245,-22.470954,-44.451291,2377.342308
Kuala Lumpur,Dili,3.152659,101.70222,-8.553681,125.578409,2949.973365
Parnaíba,"Vitória, Espírito Santo",-2.906237,-41.775723,-20.320092,-40.337668,1942.602097
"São Luís, Maranhão",Lagoa Santa,-2.529526,-44.296394,-19.185567,-51.399751,2006.775351
Guarulhos,Duluth - Minnesota,-23.454237,-46.533745,46.783829,-92.105268,9050.392446
Duluth - Minnesota,Guarulhos,46.783829,-92.105268,-23.454237,-46.533745,9050.392446
Duluth - Minnesota,Lubbock - Texas,46.783829,-92.105268,33.585568,-101.847022,1681.7879
Amsterdam,"Santiago, Chile",52.37308,4.892453,-33.437776,-70.65045,12010.459573
Vancouver,"Santiago, Chile",49.260872,-123.113952,-33.437776,-70.65045,10554.238087
"São Paulo, São Paulo",Miracatu,-23.550651,-46.633382,-24.277118,-47.462865,116.766536
Miracatu,"São Paulo, São Paulo",-24.277118,-47.462865,-23.550651,-46.633382,116.766536
Jaraguari,"Campo Grande, Mato Grosso do Sul",-20.139065,-54.400064,-20.464017,-54.616295,42.592323
Angra dos Reis,Paraty,-23.001557,-44.319941,-23.219646,-44.71542,47.158922
Londres,Bhubaneswar,51.507446,-0.127765,20.260296,85.839452,7985.382443
Genebra,La Paz,46.201756,6.146601,-30.738833,-59.636322,10805.386195
Tbilisi,Roma,41.693459,44.80145,41.896707,12.482202,2663.309723
Itamarati,Tefé,-6.424981,-68.260502,-3.368602,-64.719803,518.979119
Tefé,Itamarati,-3.368602,-64.719803,-6.424981,-68.260502,518.979119
Londres,Colombo,51.507446,-0.127765,-25.292964,-49.226582,9790.507077
Mascate,Libreville,23.612363,58.593813,0.408652,9.441885,5890.761184
Açu,"Brasília, Distrito Federal",-5.578395,-36.91147,-15.793987,-47.8828,1650.171738
Montreal,Oslo,45.503182,-73.569806,59.91333,10.73897,5482.491222
Chetumal,Cidade do México,18.502438,-88.295795,19.320772,-99.151468,1145.36358
Cidade do México,Chetumal,19.320772,-99.151468,18.502438,-88.295795,1145.36358
Cruzeiro do Sul,São José,-22.962903,-52.162643,-27.614061,-48.637034,626.897651
Clermont-Ferrand,"Brasília, Distrito Federal",45.777455,3.081943,-15.793987,-47.8828,8544.589341
"Brasília, Distrito Federal",Clermont-Ferrand,-15.793987,-47.8828,45.777455,3.081943,8544.589341
Cidade da Guatemala,Lisboa,14.641614,-90.513284,38.722252,-9.139337,8256.908819
Vancouver,Gaborone,49.260872,-123.113952,-24.658136,25.908847,16184.451331
Betim,"Belo Horizonte, Minas Gerais",-19.9673,-44.201148,-19.922732,-43.945095,27.219012
"Belo Horizonte, Minas Gerais",Betim,-19.922732,-43.945095,-19.9673,-44.201148,27.219012
Bruxelas,Quito,50.846557,4.351697,-0.220742,-78.501,9525.621196
Miami,Budapeste,25.774173,-80.19362,47.497912,19.040235,8575.096914
Guarulhos,Alexandria - Luisiana,-23.454237,-46.533745,31.311946,-92.445356,7807.709674
Vancouver,Nairóbi,49.260872,-123.113952,-1.289001,36.817281,14348.73032
Nova Olinda do Norte,"Manaus, Amazonas",-3.900755,-59.094476,-3.200177,-59.498929,89.907311
"Manaus, Amazonas",Nova Olinda do Norte,-3.200177,-59.498929,-3.900755,-59.094476,89.907311
"São Paulo, São Paulo",Barretos,-23.550651,-46.633382,-20.553611,-48.570235,388.446041
Barretos,São José do Rio Preto,-20.553611,-48.570235,-20.811753,-49.376176,88.618145
Lusaca,Casablanca,-15.41634,28.281841,33.594514,-7.620028,6646.924161
Casablanca,Praia,33.594514,-7.620028,14.916281,-23.50951,2620.774787
"Vitória, Espírito Santo",Presidente Kennedy,-20.320092,-40.337668,-8.541424,-48.507118,1576.698311
Presidente Kennedy,"Vitória, Espírito Santo",-8.541424,-48.507118,-20.320092,-40.337668,1576.698311
Caçapava,"Curitiba, Paraná",-23.099684,-45.708036,-25.494438,-49.284271,449.699203
Bragança Paulista,Guarulhos,-22.953159,-46.542277,-23.454237,-46.533745,55.724215
Bruxelas,Cidade do México,50.846557,4.351697,19.320772,-99.151468,9257.619937
Liubliana,Vancouver,46.050027,14.506929,49.260872,-123.113952,8653.659319
Castries,Nova York,43.67791,3.98689,40.712728,-74.006015,6186.026937
Nova York,Castries,40.712728,-74.006015,43.67791,3.98689,6186.026937
Vladivostok,Moscou,43.115068,131.885577,55.625578,37.606392,6423.45279
Moscou,Vladivostok,55.625578,37.606392,43.115068,131.885577,6423.45279
Santo Domingo de Guzmán,"Barcelona, Espanha",18.471386,-69.891844,41.38258,2.177073,7185.895196
Angra dos Reis,"Belo Horizonte, Minas Gerais",-23.001557,-44.319941,-19.922732,-43.945095,344.539647
"Belo Horizonte, Minas Gerais",Angra dos Reis,-19.922732,-43.945095,-23.001557,-44.319941,344.539647
"Macapá, Amapá",Afuá,0.040153,-51.056959,-0.155246,-50.386519,77.651136
Santa Maria,Maputo,-5.838433,-35.691702,-25.966213,32.56745,7552.856763
Berlim,Lomé,52.517388,13.395131,6.130419,1.215829,5276.78108
Porto Velho - Jaci Paraná,"Maceió, Alagoas",-9.464555,-64.541466,-9.647684,-35.733926,3157.926337
Nairóbi,Lilongue,-1.289001,36.817281,-13.987511,33.768144,1451.277654
Araçatuba,São José do Rio Preto,-21.208111,-50.440523,-20.811753,-49.376176,118.947679
Madri,Luanda,40.416775,-3.70379,-8.82727,13.243951,5745.639397
Confins,Uruguaiana,-19.628655,-43.993519,-29.761895,-57.085776,1734.991804
Uberlândia,Caruaru,-18.914602,-48.275332,-8.284973,-35.97016,1777.452363
Amapá,"Porto Velho, Rondônia",2.05231,-50.796044,-8.749452,-63.873544,1882.455832
"Porto Velho, Rondônia",Amapá,-8.749452,-63.873544,2.05231,-50.796044,1882.455832
Chicago,Burlington - Vermont,41.875562,-87.624421,44.47616,-73.212906,1202.111992
Burlington - Vermont,Chicago,44.47616,-73.212906,41.875562,-87.624421,1202.111992
Barbacena,Uberlândia,-21.221924,-43.770639,-18.914602,-48.275332,535.841995
Monte Carmelo,Uberlândia,-18.730706,-47.49162,-18.914602,-48.275332,84.981111
Lavras,Barbacena,-21.248478,-45.00133,-21.221924,-43.770639,127.588822
Barbacena,Lavras,-21.221924,-43.770639,-21.248478,-45.00133,127.588822
